"Crippled Avengers","tt0077292","1","0","7.6","0","1978","100","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Vampire Vs. Vampire","tt0098690","1","0","6.4","0","1989","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Suzhou River","tt0234837","1","0","7.5","0","2000","0","
Mandarin","
Germany","DVD","HK","Hong Kong"
"Shower","tt0215369","1","0","7.2","0","1999","0","
Mandarin","
China","DVD","HK","Hong Kong"
"Shaolin Invincible Sticks","tt0079893","1","0","5","0","1979","90","
Mandarin","
Taiwan","DVD","HK","Hong Kong"
"Purple Butterfly","tt0363290","1","0","5.8","0","2003","127","
Mandarin","
China","DVD","HK","Hong Kong"
"Shaolin Vs. Evil Dead","tt0467488","1","0","3.8","0","2004","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Water Margin","tt0069265","1","0","6.7","0","1972","120","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Challenge of the Gamesters","tt0082155","1","0","6.4","0","1981","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Serenity","tt0379786","1","0","8","0","2005","0","
English","
USA","DVD","US","American"
"Cello","tt0475532","1","0","6.1","0","2005","0","
Korean","
South Korea","DVD","KR","Korean"
"Ditto","tt0270919","1","0","7.2","0","2000","0","
Korean","
South Korea","DVD","KR","Korean"
"Harakiri","tt0056058","1","0","8.2","0","1962","0","
Japanese","
Japan","DVD","JP","Japanese"
"Heaven's Soldiers","tt0470711","1","0","6.1","0","2005","106","
Korean","
South Korea","DVD","KR","Korean"
"Il Mare","tt0282599","1","0","7.8","0","2000","105","
Korean","
South Korea","DVD","KR","Korean"
"Humanity and Paper Balloons","tt0029314","1","0","7.7","0","1937","0","
Japanese","
Japan","DVD","JP","Japanese"
"Plastic Tree","tt0359841","1","0","6.5","0","2003","103","
Korean","
South Korea","DVD","KR","Korean"
"Hwal","tt0456470","1","0","7.2","0","2005","88","
Korean","
South Korea","DVD","KR","Korean"
"Tony Takitani","tt0420260","1","0","7.4","0","2004","75","
Japanese","
Japan","DVD","JP","Japanese"
